,sentence,label
3589,老公和老公姐姐都是8月份生日，而且是大生日，所以她在这边请家人吃饭。一个很大的包间9个人吃了3000多吧，也就超过最低消费一点点。View很好，窗外就是江景，外面还有一些类似亭子的观景餐厅，据说是台湾人包下来做生意的，服务员说那边蚊子很多，不过那个view应该更好。老实说整桌菜感觉不像有3000多，估计是蟹粉白菜那个比较贵，还有每个人一碗的鱼翅汤。水晶虾仁很弹，很好吃~~水煮牛肉很嫩，最后打包了,1
3590,哈哈 前阵子去了几次 因为几个朋友住在南山这边是湖北人\n每次都是吃炒鸡和那个什么牛肉 其他都不记得了\n味道真的没什么味道可言 就喝喝米酒 凑合吃饭\n真不建议去 ....,0
3591,很不错，吃100返卷30\n现在用招行信用卡，每周2、4除了海鲜，锅底，加十元半价，很优惠呵呵\n火锅味道也很正呵呵，中午人不多,0
3592,"突然想吃烧烤了,路过这里,全场5折\n虽然价格比较便宜,但是个人觉得肉不是很新鲜,石锅拌饭不是很好吃,至少比别家店差不少,菜上得很快,但是服务不到位,人挺多的,但是下次不会再来了.",0
3593,突然想按摩，就无无聊聊地走了上去，才发现环境一般般，居然是一个大厅用布间出来的房间，什么都没有只有2张床，阴暗暗的。草草被按完摩就走了，送的糖水都没吃。,0
3594,下雨的某一个晚上，不是很晚，整条街道都是灯火通明的，路过这里，正寻思着吃点什么，看到这家就觉得可能是个不错的特色，试试吧。\n进去，有几桌人正在吃着，侃侃而谈，我们选择距离现场包包子很近的玻璃罩子附近，服务员过来，拿了菜牌，看看菜牌，我问包子都有什么馅的？服务员说就一种，说是“金锣鲜肉”，那就是猪肉呗，问了多少个，说是20个一斤，我们要了半斤，服务员提示，足够。\n半斤包子，看看菜牌，整个翻了一遍，没意思，最后选择了一个叫做“平板土豆烧牛肉”的菜，我以为会是那种红烧，结果上来一看，错了，貌似铁板，其实还不算是，也是垫了锡纸，很明显，土豆过油了，有种说不出来的香，牛肉是用料炒了，然后把土豆放进去一起炒的，咸的要死，放那么多盐，肉都没法吃了，只有土豆没沾到多少盐，勉强咽的下去。\n包子上来了，还行，卖相明显其中含汤汁，但是觉得不像是南翔小笼那种剔透，就是一般的样子，咬开，吸一口汁，还是太着急了，知道会烫，吹了半天，还是烫了一下，不过口感还凑合，不咸不淡的，吃着正好，对于服务员所谓的“金锣鲜肉”没有特殊感觉，一般肉的味道一样。\n菜没有什么特色的，不做推荐，不过这家包子，真像是介绍说的那种，油而不腻，值得一试，总去吃就没意思了，偶尔换换感觉，也凑合了。\n结账，菜是18块钱，包子之前没问，半斤是9块钱，一共27。。\n其中有个小插曲，因为某男开车，而车里一直备着饮料，我不可能再点酒水，貌似老板的一个女人跟服务员不知道说了什么，时不时的还往我们这边看，看见我们没有酒水，又问一遍，没要酒水吗？我说不要。虽然是小时，可能是我太敏感，多于事多，挺让我反感。,0
3595,外地游客天天很早很早就在门口排巨长得队伍了 是必去的经典 感觉还挺好的 瞻仰领袖仪容 怀念一下旧时代 感叹当代生活。。。,0
3596,在江湾路没有什么东西可以吃。7-11买杯水。晃来晃去就三四家铺子。\n选了这家面店。一进去。点单。\n只有两种东西诶。纯的云吞。或者云吞加竹升面。\n晚饭我从来不参与的。于是亲爱的点了碗云吞面。大碗的。11元。\n一开始。觉得。有些小贵。不过面上来以后。彻底抹杀了我们的这种想法。\n一碗五个云吞。一个个都有好新鲜的虾和蟹子在里面。咬着好好吃啊好好吃。！\n被我抢了三个来吃。哈哈。\n面其实也很不错的。QQ的很有弹性。\n在饭点的时候人很多。\n值得哦。~~ \n还可以买回去自己煮的呢。,1
3597,参加妹妹的婚礼，其他都还不错，就是为了停车费极其不愉快，人均消费300居然不给免费停车，我还从来没遇到过这种待遇，抢钱啊？,0
3598,很不错的一个体育用品店，但是我就没有去看过那里的环境了！而且我也是很喜欢逛这里的，不是为了在这里玩，而是看看这里有什么我不知道的体育用品，还有多少是新进的，看看好不好，如果好的话，就算家里还有，我也会买回去的，谁让我一直都很喜欢很喜欢做运动！,1
3599,看完阿凡达 出来后 觉得好饿好饿 就近去了桥亭\n之前我没去过还蛮期待的说\n不过太夸张了 才六点 我们去的时候就没位置了 只剩下靠门的一个四人座\n我们三个就在 风时不时吹的情况下  点菜\n原来想吃芋头蒸肉的 结果没有这了 店员推荐毛氏红烧肉 但是成员之一不吃肥肉 so\n点了泡菜鱼小分的 28\n水煮鸭血 10   苦瓜炒蛋  8\n都油 都是用麦茶过过才吃 不然实在油 这样餐后还是觉得腻腻的\n泡菜鱼 其实鱼肉不是很多 不过吃到那泡菜酸酸辣辣的还不错就是 汤 油\n水煮鸭血 味道确实很不错 但是我们嫌太油 都是过麦茶 所以咯 就那样呗\n苦瓜炒蛋 我想应该叫蛋炒苦瓜吧 苦瓜切得一小粒一小粒的 还没我抄的好吃\n \n总之 好像和我的期待值有差距,1
3600,分店很多，去过的几家味道上有少许差别。\n琅西店---饭点人很多，有排队要占位。味道勉强，之前久不久光顾实在是因为中午没得什么吃了才去的，土豆很好吃。\n东葛店---觉得味道很不错，经常去吃。要的2两粉加个菜什么的，再上个饮料就更惬意了。\n科园店---应该是去得最多的店了。虽然是连锁的，但不知道为什么这里的很多东西比其他店要便宜些。味道也比较浓郁（莫非又是加了什么东西？)附近的公司和学校很多，所以生意很好。,1
3601,这家分店旁边有烤串，可以坐在店里吃。凉菜和饮料品种不是很多，偏咸。包子和粥不错。尤其是粥，可以用奶茶那种密封杯子外卖，比较方便,0
3602,小时春游组织来过后来也来过几次 在这里看过那个电影 是科普片 感觉上教育意义挺好的 就是多少年了设备还是那些设备 没有更新没有维护 坏了就不修了 现在据说又装修了 期待新的科技馆,1
3603,昨晚做表太累了，今天上午在家休息，中午出去去了３０６跟哥们吃饭，他提议去了那，要了必点的肉夹馍，我要的岐山臊子面，要了小葱拌豆腐，拌三丝，就是觉得环境不太好。,0
3604,标准的游泳池 水很干净\n因为是这里的学生 所以价格方面蛮优惠的 \n60元12次 游泳 健身房 羽毛球都可以玩的\n不过健身房去一次扣两次的钱 其实也很合理 毕竟里面设施还是不错的\n就是少了点 平时下午挺挤得\n三楼的羽毛球馆也很不错 不过因为人多 所以要去的早,1
3605,老同学聚会放在了这里，环境比想象中的要好，羊肉比较便宜，不过味道一般。\n自助调料倒是像和豆捞坊学的。那天七七八八点了一桌的菜，气氛很好，大家都许久未见了。\n最后到是酒喝的多，菜吃得少了。,0
3606,这家就在LP家旁边，一直没来吃过，这次有机会可以试一试了。环境一般般，就是门口的兵马俑是特色。点了双椒爆肥牛，一点味道都没有的，叫服务员重新回炉加了点盐再上来，还是一般般，主要是肥牛材料不好；烤羊排，这个味道还行，就是盘好大，量好少；铁板手撕包菜，这个味道不错，酸酸辣辣、还麻麻的，蛮好吃的；金汤爽肚鱼，这个汤的味道很好吃，辣得很爽，而且鱼肉也很嫩，汤里还有很多蔬菜做配菜，这个要赞一个；还要就是说一下服务，爱理不理的，感觉像是很不情愿的样子，很不爽，而且动作粗糙，要他打点包，洒得一地都是，这个要好好培训一下，要不然会跑掉很多客人。,0
3607,听朋友说在天津开了85°C就兴冲冲的来了，闻到味道就想吃，买的人络绎不绝，面包品种很全，蛋糕也不错，卖相也都很好，价格也算可以，买了一袋子，还有奶茶咖啡等饮品可以选择，还能坐在休息区吃，感觉很像星巴克的感觉，适合闲暇时来小坐，吃个蛋糕喝杯饮料之类的。,1
3608,开在领馆区，安安静静的小路边，门不是很显眼，一楼是零散的一些座位，有点像港式茶餐厅的座位，但是灯光要暗些，环境也安静很多。二楼是包房，有1千块的最低消费。\n菜是地道的本帮菜，心太软是我吃过最好吃的，糯米做得粘度正好，不粘牙，红枣也很新鲜。牛仔骨嫩嫩的，锡纸包着，透开后香气四溢，切得大小适中，浓稠的酱汁微微带甜，已经完全渗入牛肉里面了，咬下去汁水都流下来了。红烧肉的皮QQ筋斗筋斗的，很有嚼劲，和肉一起烧的蛋是分开装的。冷菜里面的萝卜干看似普通，但非常脆，咬下去咔嚓咔嚓响的，越咬越觉得好吃。,1
3609,算是蛇口最好的影院了 好像还剩风华大剧院和蛇口戏院了。。。\n周二有半价优惠 下午的 一般25-30一张票\n环境很好很新 人很少,1
3610,在广百上面，很容易找，一边是卡拉OK，一边是电影院。感觉装修环境一般，自助餐没吃过，所以无法评价。歌曲一般新吧，胜在价格比较实惠。,0
3611,和朋友晚上一起去的聚餐，整体大致可以，我们都是点套餐在加点其它的甜品，套餐价格有最低自98元  168元  200元  300元及500多以上，餐前送的面包很不错，香脆松软吃不够还能再续，如果喜欢还能去他的饼屋买面包，去的话建议点300元的套餐东西还不错，但浓汤可能因为口味关系就一般般了，餐厅服务还不错，送餐具或上餐点都有点讲究，要去最好先订位免得扑空要等位，餐后还能散步欣赏珠江景观。\n~~~因为不知道如何新增点评就修改点评补充了\n第2次去了   这次吃的是自助午餐  一样先订好了位置  搭地铁3号线到岗塔站下车，转搭出租车去13元就可以到了，这个价值得吃，环境好  东西好  意大利面一定要吃~是现做的，甜品真的很甜  甜到不行，下次还会约人去~因为真的好,1
3612,环境还可以地方也蛮大的，有时候和朋友会到哪里去玩，总的来说那里的台子已经被淘汰了，球杆也不怎么好了，但这个名气在而且价格也不错所以玩的人还是蛮多的。,1
3613,真觉得挺一般的，不值这个加钱，可能是期望太高了，环境实在不喜欢，菜品还是可以的，喜欢蜗牛。P.S.服务员真的都是英语专八么？,0
3614,很老的一家店，靠近建七夜市，所以生意一度很好。\n空气不好，很大的烧烤味道。\n价钱比路边摊要贵，但好像干净一点。\n停车不方便。,0
3615,客户请客的，点了200的价位，于是可以放开吃\n手卷很地道，各种鱼生也都够新鲜。客户来过，似乎很会点，于是吃到了好吃的香蕉寿司、烤银鳕鱼、蒸海胆、加州手卷，，，诶呀呀，再度口水ing\n海胆配上芥末的味道，加州手卷里一粒粒劲道的鱼子，啧啧，太销魂了,1
3616,青岛老城区的一个地标性建筑，去的次数多了，似乎也就感觉不到什么了，几年，十几年都没什么变化，但她一直在那里，给人很多美好的回忆。晚上的栈桥也是别有一番风情的。,1
